Transaction_ID,Transaction_Date,Region,Product,Customer_ID,Sales_Amount,Cost_Amount,Profit_Reported,Discount_Percentage,Payment_Method
TXN98722,2024/04/15,,Product D,1015,29543,13026,16517,10,Debit Card
TXN97772,2024/03/14,North,Product D,1016,31247,29211,2036,5,UPI
TXN26222,2024/07/30,South,Product A,1010,33714,23694,10020,10,UPI
TXN13181,16-05-2024,,Product A,1019,43023,28732,14291,5,UPI
TXN62679,02-07-2024,South,Product C,1098,23775,23278,497,5,Cash
TXN26041,30-12-2024,South,Product C,1090,47458,29145,18313,15,UPI
TXN33328,26-08-2024,North,Product D,1054,25396,33183,-7787,15,
TXN14819,18-02-2024,,Product A,1090,31537,25719,5818,20,Debit Card
TXN34821,14-10-2024,South,Product D,1027,45914,9861,36053,20,Credit Card
TXN19183,2024/03/08,,Product D,1100,43131,4405,38726,20,
TXN53231,2024/04/17,South,Product B,1013,8213,29740,-21527,15,UPI
TXN77538,08-09-2024,North,Product B,1089,4041,28197,-25832,15,
TXN50021,27-12-2024,North,Product C,1066,22165,1801,20364,15,
TXN53687,2024/12/09,East,Product C,1050,47962,20463,27499,10,
TXN56252,17-02-2024,North,Product D,1095,6524,18393,-11869,15,
TXN50838,14-01-2024,South,Product C,1037,48775,27206,21569,0,Cash
TXN72447,11-11-2024,North,Product A,1014,44468,24181,20287,5,Debit Card
TXN43584,24-10-2024,West,Product B,1001,41735,15461,26274,15,Cash
TXN46710,25-08-2024,South,Product A,1044,11341,15983,-4642,5,Debit Card
TXN66070,12-05-2024,,Product D,1095,9290,2005,7285,20,Cash
TXN50991,08-03-2024,West,Product A,1066,10664,592,10072,10,Cash
TXN90634,2024/09/05,North,Product D,1047,37431,20190,17241,0,UPI
TXN58680,11-05-2024,East,Product B,1041,32095,19669,12426,15,Credit Card
TXN94233,2024/12/01,East,Product B,1076,10462,9813,649,10,Debit Card
TXN14969,2024/01/16,South,Product A,1095,28239,25801,2438,10,Debit Card
TXN93361,23-02-2024,,Product B,1075,36311,36888,11,5,Credit Card
TXN91830,21-09-2024,,Product D,1022,1589,32199,-30610,10,
TXN82752,08-03-2024,North,Product C,1082,10185,21058,-10873,0,
TXN15876,2024/09/24,,Product A,1093,21698,6973,14725,15,Cash
TXN83351,27-04-2024,East,Product C,1023,15845,509,15336,20,Debit Card
TXN56896,20-06-2024,South,Product A,1087,13533,4803,8730,15,Credit Card
TXN51961,02-03-2024,North,Product B,1075,39672,24379,15293,0,UPI
TXN60436,2024/10/24,East,Product A,1098,22990,14842,8148,0,Cash
TXN61305,06-06-2024,,Product A,1068,49759,28040,21719,10,Credit Card
TXN44812,15-05-2024,South,Product A,1099,47828,7093,40735,15,Cash
TXN47018,2024/07/15,South,Product A,1004,24595,31799,-7204,15,Cash
TXN48440,2024/11/16,West,Product A,1001,41558,6808,34750,20,Cash
TXN26201,10-02-2024,East,Product C,1008,18644,3067,15577,20,Credit Card
TXN90761,20-05-2024,East,Product C,1089,11185,23995,-12810,5,Cash
TXN93526,22-01-2024,,Product C,1013,47109,16014,31095,10,UPI
TXN62769,2024/12/03,East,Product A,1081,46130,12636,33494,10,Debit Card
TXN99122,09-11-2024,East,Product D,1046,23220,26256,-3036,15,Cash
TXN58585,2024/12/13,West,Product D,1065,34944,17537,17407,15,
TXN59774,28-10-2024,West,Product A,1023,21121,35631,-14510,5,UPI
TXN29130,14-07-2024,East,Product A,1084,32000,28763,3237,20,
TXN13206,2024/03/24,,Product A,1053,2560,24611,-22051,20,UPI
TXN11980,2024/11/20,,Product D,1070,15783,39912,-24992,5,
TXN75819,06-01-2024,,Product A,1031,2822,14345,-11523,15,
TXN70963,2024/01/24,,Product B,1009,37527,38118,-591,20,
TXN81759,18-12-2024,East,Product B,1019,1295,3610,-4264,10,Credit Card
TXN93262,2024/02/27,North,Product A,1086,29155,25000,4155,5,Cash
TXN53355,16-09-2024,North,Product B,1100,11919,3777,8142,5,Cash
TXN41745,03-12-2024,East,Product C,1068,49364,18379,30985,0,UPI
TXN34957,2024/01/01,,Product A,1033,5193,12828,-7635,10,UPI
TXN96992,2024/05/18,East,Product B,1044,20024,11111,8913,5,Cash
TXN60754,14-06-2024,North,Product B,1092,16719,12741,3978,10,Credit Card
TXN72849,2024/04/03,South,Product D,1098,37338,17811,19527,10,UPI
TXN60823,2024/07/08,,Product C,1034,43041,32249,10792,15,Credit Card
TXN31139,04-07-2024,East,Product B,1060,46778,30582,17886,15,Cash
TXN57608,2024/07/17,North,Product D,1089,35336,24738,10598,10,Cash
TXN24070,2024/10/23,West,Product C,1003,7699,27710,-20011,15,Credit Card
TXN83292,2024/01/28,East,Product D,1047,37355,33320,4035,0,
TXN36513,23-06-2024,West,Product B,1023,28383,20278,8105,20,Debit Card
TXN11187,13-07-2024,,Product B,1077,10616,11560,-944,0,Cash
TXN29497,2024/11/17,East,Product D,1060,28553,11189,17364,15,Credit Card
TXN65686,09-08-2024,North,Product D,1039,44140,35770,8319,20,Cash
TXN46136,2024/02/26,South,Product C,1067,12138,38083,-25945,10,UPI
TXN12849,16-12-2024,South,Product B,1016,28091,32632,-4541,5,Credit Card
TXN89051,2024/10/01,North,Product B,1089,4700,38982,-33597,15,Credit Card
TXN47893,2024/09/18,East,Product B,1048,49503,36197,13306,20,Cash
TXN40905,2024/10/30,,Product D,1014,8217,19921,-11704,10,Cash
TXN24196,2024/11/10,South,Product D,1037,18539,10509,9283,15,UPI
TXN98756,28-05-2024,West,Product B,1097,17743,11745,5998,15,Debit Card
TXN55772,08-11-2024,North,Product A,1067,17000,16132,868,5,
TXN44107,24-08-2024,North,Product D,1066,11521,15926,-4405,15,Credit Card
TXN93639,2024/08/18,West,Product B,1090,4366,8805,-2972,0,Cash
TXN58262,06-01-2024,,Product D,1057,28243,2291,25952,0,
TXN92562,19-06-2024,West,Product C,1001,39108,35283,3825,20,Debit Card
TXN57786,25-01-2024,West,Product D,1058,22154,1589,20565,5,UPI
TXN23900,2024/01/22,West,Product B,1069,2525,21283,-19094,5,Cash
TXN57563,16-07-2024,,Product C,1030,6971,12076,-5105,10,Debit Card
TXN25489,2024/11/13,East,Product D,1063,48090,25972,20659,15,Credit Card
TXN13526,2024/05/28,East,Product D,1010,17039,28169,-11130,0,Debit Card
TXN99776,2024/06/12,East,Product C,1065,27398,31488,-4090,20,
TXN91881,2024/07/27,,Product D,1012,9220,7549,1671,10,Debit Card
TXN42046,27-12-2024,West,Product B,1093,27744,37332,-9588,15,UPI
TXN24096,2024/03/25,North,Product A,1008,33662,33493,169,10,
TXN52074,03-06-2024,South,Product C,1091,42729,16816,25913,20,Credit Card
TXN77152,2024/05/20,West,Product D,1033,16805,33368,-16563,5,Debit Card
TXN94706,2024/06/16,West,Product B,1031,28881,1952,26929,10,Cash
TXN56611,2024/11/27,West,Product C,1036,6643,12611,-5968,15,UPI
TXN17033,2024/09/02,,Product A,1028,19016,34346,-15330,15,
TXN65854,24-01-2024,,Product D,1097,6835,33902,-27067,5,Cash
TXN41540,12-10-2024,East,Product B,1018,27672,14465,13207,10,Credit Card
TXN58562,2024/08/26,East,Product D,1059,42197,37002,4781,5,UPI
TXN69300,22-06-2024,East,Product C,1050,20111,9975,10136,0,Debit Card
TXN87523,14-10-2024,North,Product B,1030,3925,29589,-25664,20,Cash
TXN13343,07-04-2024,,Product D,1063,31061,33754,-2693,0,Credit Card
TXN82209,18-05-2024,,Product D,1087,40065,29050,11015,20,Debit Card
TXN47393,12-01-2024,East,Product C,1012,35740,14895,20845,0,Debit Card
TXN21573,06-04-2024,,Product B,1084,4403,20947,-16544,5,Cash
TXN93775,27-03-2024,West,Product A,1054,47823,31521,16302,0,Cash
TXN82504,11-08-2024,South,Product D,1016,48171,9410,38761,15,
TXN65973,2024/06/04,West,Product A,1010,29683,20555,9128,15,Cash
TXN17034,01-02-2024,,Product B,1007,41793,761,41032,10,Debit Card
TXN92509,02-03-2024,,Product B,1096,7689,10013,-2324,15,UPI
TXN73081,15-06-2024,North,Product C,1073,21016,14686,6330,0,Debit Card
TXN58617,30-10-2024,East,Product D,1073,3314,27188,-23874,15,
TXN23491,02-07-2024,East,Product C,1088,33417,22123,11294,0,UPI
TXN37599,2024/06/11,East,Product D,1067,4253,10249,-5088,10,
TXN75745,2024/12/02,,Product A,1085,44247,24961,20236,20,Credit Card
TXN85415,2024/03/11,North,Product D,1076,8196,2261,5935,10,
TXN36774,04-11-2024,South,Product A,1075,16753,32315,-15562,10,UPI
TXN98971,08-05-2024,South,Product D,1045,18654,1638,17016,0,UPI
TXN44523,10-05-2024,West,Product D,1099,5492,5312,180,20,Credit Card
TXN75663,2024/05/14,East,Product B,1049,32556,6889,25667,5,
TXN13633,26-10-2024,South,Product C,1065,33718,7395,26323,15,Credit Card
TXN42965,2024/03/02,East,Product B,1087,1792,15271,-13479,5,
TXN62245,12-05-2024,West,Product B,1086,23979,5082,18897,15,UPI
TXN31562,07-08-2024,West,Product B,1004,35268,8999,28029,10,Debit Card
TXN86611,28-11-2024,,Product C,1073,28439,20144,8518,20,
TXN53698,09-08-2024,,Product C,1010,19082,19756,-674,15,UPI
TXN68379,2024/10/15,,Product D,1081,19334,36904,-17570,20,Credit Card
TXN92651,27-07-2024,,Product C,1014,8668,6386,2282,15,Debit Card
TXN71273,06-08-2024,,Product D,1031,23326,36837,-13511,0,Cash
TXN24588,06-08-2024,,Product B,1049,21301,20223,1078,0,Debit Card
TXN56921,2024/03/05,South,Product D,1001,19170,37206,-18036,10,Cash
TXN15394,2024/04/23,,Product D,1078,2953,10222,-7269,10,Debit Card
TXN53920,28-12-2024,,Product B,1094,29428,2849,26579,10,UPI
TXN90417,05-12-2024,South,Product B,1095,14103,4715,9388,20,UPI
TXN98759,23-01-2024,,Product A,1081,18431,34532,-16101,15,
TXN12479,27-05-2024,South,Product A,1048,45291,34875,10698,20,Credit Card
TXN83867,19-05-2024,North,Product C,1021,49707,29219,20488,5,
TXN20048,2024/05/02,South,Product D,1016,41329,2188,39141,15,UPI
TXN10747,18-09-2024,,Product D,1025,8819,1196,7623,20,
TXN49501,02-06-2024,East,Product A,1011,28441,604,27837,15,
TXN95264,2024/11/11,East,Product C,1011,20735,13433,8514,15,UPI
TXN24790,2024/08/03,,Product C,1004,10240,27768,-17468,5,UPI
TXN86576,17-07-2024,North,Product B,1054,3530,30212,-26682,15,Debit Card
TXN44996,23-03-2024,North,Product A,1083,27132,36384,-9252,5,
TXN34051,13-01-2024,East,Product B,1045,47293,28483,18810,20,
TXN67574,05-04-2024,West,Product D,1032,43364,21840,23370,20,UPI
TXN55732,2024/01/11,South,Product D,1004,34483,27187,6571,20,Cash
TXN33063,2024/03/12,North,Product A,1043,40442,13712,26730,15,
TXN66922,2024/12/08,North,Product C,1046,32872,10436,22436,20,Credit Card
TXN14459,2024/01/27,West,Product B,1050,44945,25417,19528,10,
TXN34619,2024/08/06,South,Product C,1038,11955,29818,-17863,0,
TXN24419,09-08-2024,South,Product C,1003,33385,30143,3242,10,Debit Card
TXN33163,18-02-2024,,Product B,1099,22339,6354,15985,10,Credit Card
TXN52633,16-12-2024,South,Product C,1037,36387,28925,7462,10,Credit Card
TXN53449,23-09-2024,West,Product A,1029,6974,35096,-28122,10,Debit Card
TXN52724,2024/05/24,South,Product A,1023,34041,33429,612,5,UPI
TXN48251,2024/10/27,North,Product D,1025,7229,5063,2166,0,Debit Card
TXN68070,2024/01/04,,Product B,1077,17495,7031,10464,10,Debit Card
TXN15547,2024/01/08,North,Product B,1095,35469,3194,32275,5,Cash
TXN41498,21-09-2024,,Product C,1063,42697,32352,10345,15,Credit Card
TXN81099,03-10-2024,South,Product B,1067,3101,22398,-21036,15,Credit Card
TXN11775,2024/07/31,,Product A,1063,37033,14078,22955,0,
TXN65901,2024/11/23,West,Product C,1024,18441,2035,16406,0,UPI
TXN83272,01-11-2024,South,Product A,1019,48591,15776,32815,20,Debit Card
TXN80743,21-06-2024,North,Product A,1040,19991,17372,2388,5,Credit Card
TXN24884,2024/01/10,,Product C,1037,23184,22463,721,0,UPI
TXN50833,18-04-2024,North,Product C,1041,28219,6862,21357,10,
TXN57244,12-11-2024,North,Product A,1091,23999,13151,10848,10,Debit Card
TXN66748,11-05-2024,South,Product C,1014,37232,34153,4022,0,Cash
TXN92285,09-05-2024,,Product B,1049,17615,7001,10614,0,
TXN79592,2024/10/19,West,Product C,1085,4857,12337,-7480,5,Debit Card
TXN95715,21-05-2024,,Product B,1015,42795,31713,11082,20,Cash
TXN69268,2024/07/19,East,Product C,1002,37822,36622,-317,20,Debit Card
TXN81180,29-10-2024,South,Product A,1062,10020,9779,241,0,Debit Card
TXN42813,06-01-2024,West,Product C,1064,10584,23944,-13360,0,Cash
TXN91020,2024/05/10,West,Product C,1095,22636,12265,10371,5,Credit Card
TXN31796,27-11-2024,East,Product C,1036,12174,38930,-26756,0,Cash
TXN19861,05-01-2024,,Product B,1064,25183,14975,10208,5,
TXN77173,2024/02/04,East,Product C,1097,40285,17907,22378,10,UPI
TXN74671,20-06-2024,West,Product D,1048,16247,29716,-13469,5,Credit Card
TXN62458,2024/12/30,North,Product C,1036,10153,10096,57,5,
TXN87759,2024/06/09,East,Product A,1003,17734,20317,-2583,0,Cash
TXN36371,05-01-2024,West,Product C,1073,21265,2163,19102,15,Debit Card
TXN22463,30-05-2024,,Product A,1075,11281,24634,-13353,15,UPI
TXN62031,14-04-2024,South,Product C,1072,22017,15775,6242,20,Credit Card
TXN38726,2024/02/01,North,Product D,1063,41650,14538,27112,15,Credit Card
TXN59869,24-10-2024,North,Product C,1024,34312,2988,31324,20,
TXN89901,2024/02/28,North,Product D,1001,4417,12789,-8372,20,UPI
TXN36460,2024/07/06,West,Product B,1094,36334,2981,33353,0,
TXN41577,02-05-2024,East,Product B,1040,17854,20387,-2533,10,Credit Card
TXN52694,2024/12/24,North,Product D,1063,43959,6109,37850,0,Cash
TXN87372,2024/05/08,,Product B,1028,6685,11962,-5277,20,UPI
TXN60266,08-11-2024,West,Product C,1075,35306,31381,3925,15,Cash
TXN68384,28-09-2024,West,Product B,1050,19596,32671,-13075,15,UPI
TXN13282,2024/10/25,North,Product D,1069,36383,17106,19277,15,Cash
TXN33043,2024/02/04,East,Product A,1011,37628,24711,12917,20,
TXN23230,18-09-2024,North,Product A,1017,34442,10293,24149,5,Cash
TXN95718,21-11-2024,East,Product A,1060,24828,14781,11411,0,Credit Card
TXN93800,2024/03/17,North,Product B,1071,2441,5366,-2925,20,Debit Card
TXN37904,2024/05/17,,Product B,1087,14633,25863,-11230,15,
TXN96764,12-11-2024,West,Product C,1098,16967,15289,1678,10,Debit Card
TXN50032,2024/01/24,South,Product C,1072,8462,18525,-10063,15,UPI
TXN79322,2024/10/28,,Product D,1072,21343,18094,4204,20,UPI
TXN44313,21-10-2024,North,Product A,1052,32826,22827,9999,10,Cash
TXN94028,2024/04/21,,Product C,1000,26399,731,25668,5,
TXN99998,11-12-2024,,Product D,1004,45997,20954,25043,5,
TXN54070,2024/04/28,North,Product C,1045,21733,11130,10603,20,
TXN35939,14-06-2024,South,Product A,1045,36733,18105,18628,10,Cash
TXN50189,25-10-2024,East,Product C,1066,23858,20298,3560,10,Cash
TXN54181,2024/05/10,,Product A,1000,17205,25566,-8361,0,Cash
TXN32612,12-05-2024,East,Product A,1071,47061,9122,37939,10,UPI
TXN19596,08-02-2024,,Product B,1083,7302,34009,-26707,0,
TXN60117,2024/08/28,North,Product C,1054,18443,1734,16709,15,
TXN29441,24-04-2024,North,Product B,1026,47932,25546,22386,5,Credit Card
TXN46893,2024/01/01,East,Product D,1046,42979,16799,26180,15,Cash
TXN41013,29-12-2024,East,Product B,1097,7781,12097,-4316,15,
TXN72510,2024/03/28,South,Product C,1083,22264,28503,-6239,10,Debit Card
TXN19971,2024/03/08,West,Product D,1010,22710,21902,808,5,Debit Card
TXN51278,2024/03/23,North,Product C,1096,46212,14659,32243,10,Debit Card
TXN14661,2024/11/05,South,Product D,1093,28942,31359,-2417,5,Debit Card
TXN72519,2024/11/08,East,Product A,1038,2332,27271,-24939,10,Debit Card
TXN38381,2024/04/26,,Product A,1076,33546,9511,24035,20,
TXN26537,2024/05/31,West,Product B,1042,25718,30907,-5189,15,
TXN15626,14-07-2024,North,Product A,1074,32693,15689,17004,0,Credit Card
TXN68324,2024/10/23,West,Product C,1085,25247,26383,-581,0,Debit Card
TXN37229,2024/07/05,,Product B,1033,26411,15153,11258,5,Credit Card
TXN99712,2024/01/12,South,Product D,1050,27444,23157,4287,5,
TXN57527,2024/04/23,North,Product B,1060,32670,1382,31288,0,Cash
TXN77319,02-08-2024,East,Product C,1078,39786,38389,1397,15,Cash
TXN29889,2024/01/20,East,Product C,1003,44570,4935,39635,0,Credit Card
TXN65210,27-11-2024,East,Product D,1045,43820,22331,21489,20,UPI
TXN85743,15-07-2024,North,Product C,1051,35294,26732,8562,0,Debit Card
TXN75231,28-04-2024,East,Product C,1030,42431,9319,33112,0,Cash
TXN91192,21-08-2024,West,Product A,1058,14509,36974,-23742,15,
TXN82222,2024/05/09,,Product A,1022,19824,17553,2271,0,
TXN59593,25-01-2024,,Product C,1002,43992,27367,16625,5,
TXN36001,2024/11/09,East,Product D,1036,20525,2347,18178,10,UPI
TXN38312,09-04-2024,North,Product C,1072,5628,7960,-2332,10,Debit Card
TXN36798,2024/01/15,West,Product A,1088,44629,2797,41832,15,UPI
TXN81389,2024/09/23,South,Product C,1017,6909,26342,-19433,10,Credit Card
TXN37627,2024/03/11,South,Product C,1053,22005,37597,-15592,5,Debit Card
TXN41594,2024/06/05,,Product C,1017,20441,36597,-16156,10,Debit Card
TXN74250,07-01-2024,,Product C,1009,17585,39858,-23910,10,Debit Card
TXN46300,2024/10/04,South,Product C,1083,32583,23524,9059,5,UPI
TXN79648,14-08-2024,West,Product B,1086,41531,6309,35222,10,Cash
TXN49788,2024/09/27,East,Product C,1067,24481,22681,1800,0,
TXN66828,02-03-2024,North,Product D,1093,36668,33048,3620,5,
TXN80412,2024/11/15,,Product B,1092,5676,21310,-15634,0,Cash
TXN51479,26-03-2024,North,Product D,1007,40142,20783,19359,0,
TXN53986,2024/06/19,North,Product C,1096,11599,38391,-26792,5,UPI
TXN33699,29-11-2024,West,Product A,1040,7743,19652,-11909,15,UPI
TXN78501,2024/06/28,,Product B,1092,38195,2617,35578,15,Credit Card
TXN70011,01-10-2024,East,Product C,1071,33154,6052,27102,20,UPI
TXN84792,2024/11/23,North,Product D,1082,38605,18050,20555,10,Credit Card
TXN91498,2024/03/14,,Product B,1085,24583,14106,10477,20,Cash
TXN42944,2024/05/20,,Product D,1084,12373,4717,7656,5,Credit Card
TXN93353,2024/05/03,West,Product D,1014,47441,26753,20688,0,Credit Card
TXN44756,06-10-2024,,Product B,1024,49657,10219,39438,15,Cash
TXN75342,2024/10/16,,Product A,1054,38131,29622,8509,15,UPI
TXN99381,02-12-2024,East,Product A,1006,27537,31122,-3585,5,Debit Card
TXN31637,2024/05/16,East,Product A,1042,36180,38418,-2238,20,Cash
TXN36714,2024/04/13,West,Product B,1089,12546,19782,-7236,10,Cash
TXN81814,2024/05/06,North,Product C,1072,14925,36060,-21135,20,UPI
TXN16260,2024/07/06,North,Product C,1071,48353,22219,26134,15,
TXN30226,2024/06/23,South,Product B,1080,42873,28938,13935,20,Cash
TXN63409,25-01-2024,North,Product A,1018,8897,36215,-27318,5,Credit Card
TXN60773,2024/02/23,East,Product A,1045,14702,1353,13349,5,
TXN67959,2024/10/30,South,Product D,1091,9353,22792,-13439,10,Cash
TXN60715,2024/07/10,West,Product A,1031,30867,27651,3216,0,Debit Card
TXN86469,2024/01/30,East,Product D,1013,39841,5229,34612,0,
TXN26231,08-01-2024,South,Product B,1029,44700,27843,16857,5,
TXN16801,2024/11/02,North,Product C,1042,45156,34281,11102,10,
TXN25886,2024/09/03,South,Product A,1071,49276,35541,13735,15,Cash
TXN65811,05-01-2024,West,Product B,1019,36393,32683,3710,10,Cash
TXN32561,16-10-2024,,Product B,1095,44129,35036,9093,5,UPI
TXN83589,2024/04/03,South,Product B,1096,28440,1298,26044,0,Cash
TXN89202,22-08-2024,West,Product B,1084,13316,36257,-22941,10,
TXN69393,12-09-2024,North,Product D,1094,29874,9889,19985,10,Cash
TXN55393,05-06-2024,West,Product A,1053,8036,37222,-29186,15,Credit Card
TXN82344,2024/02/29,North,Product D,1015,2226,31135,-28909,20,
TXN29651,2024/12/31,East,Product B,1100,13403,36745,-23342,0,Credit Card
TXN72058,2024/11/01,North,Product B,1086,15954,15406,548,20,Credit Card
TXN83157,01-01-2024,South,Product D,1100,3101,27918,-24817,10,Cash
TXN95611,2024/07/12,,Product A,1001,35666,25594,10072,0,Debit Card
TXN84139,02-08-2024,East,Product C,1042,19355,23185,-3830,0,Credit Card
TXN41394,22-07-2024,East,Product A,1063,6864,24419,-17555,15,UPI
TXN63353,06-02-2024,West,Product A,1023,7097,13196,-6099,15,
TXN22043,26-04-2024,West,Product A,1072,23165,32915,-9750,15,Credit Card
TXN11805,06-12-2024,West,Product C,1089,36296,8448,27848,20,Credit Card
TXN85392,2024/08/08,South,Product C,1039,30384,34377,-3993,0,UPI
TXN77778,15-08-2024,North,Product C,1021,40729,12688,28041,5,UPI
TXN62484,25-07-2024,North,Product C,1018,5179,23655,-18476,0,UPI
TXN48855,2024/03/28,West,Product C,1067,7445,17074,-9629,15,UPI
TXN45962,27-10-2024,East,Product B,1074,34477,22237,12240,0,
TXN47334,2024/10/03,South,Product D,1077,18280,39184,-20904,10,Credit Card
TXN40324,14-09-2024,West,Product C,1097,39483,25568,13915,20,Debit Card
TXN57403,2024/02/01,North,Product A,1068,39061,31646,7415,5,Debit Card
TXN83569,2024/11/22,North,Product C,1062,20272,4133,16139,5,
TXN99721,2024/09/08,East,Product C,1077,29746,14532,15214,5,Cash
TXN25501,16-08-2024,North,Product D,1068,16933,33659,-16726,20,UPI
TXN77921,28-03-2024,West,Product D,1077,9758,1151,8233,15,Cash
TXN23737,31-01-2024,West,Product C,1043,21379,16733,4646,15,Debit Card
TXN53176,2024/08/09,West,Product B,1097,11377,9651,1726,0,Cash
TXN71204,2024/11/08,,Product A,1001,28770,37432,-8662,15,Debit Card
TXN74472,15-07-2024,,Product C,1095,12152,38073,-25921,0,UPI
TXN79571,02-01-2024,North,Product A,1050,48848,15911,32937,10,Cash
TXN43567,2024/10/09,South,Product A,1095,18126,17186,940,15,Cash
TXN70350,05-03-2024,,Product B,1087,40902,20949,19953,5,Credit Card
TXN34986,25-07-2024,,Product D,1058,19625,22311,-2686,10,Debit Card
TXN61868,2024/03/29,South,Product B,1015,1858,13513,-11655,10,UPI
TXN13168,07-09-2024,West,Product D,1089,17734,9175,8559,5,Credit Card
TXN59074,14-09-2024,,Product D,1049,21635,7680,13955,20,Cash
TXN69523,26-08-2024,East,Product B,1007,20777,24554,-3777,10,UPI
TXN58672,22-05-2024,East,Product B,1021,32011,39477,-7466,15,Debit Card
TXN80533,2024/06/30,East,Product D,1023,1301,19942,-18641,0,Credit Card
TXN90293,16-05-2024,South,Product C,1041,14359,1754,12605,10,Cash
TXN27235,2024/07/23,East,Product C,1076,29231,29953,-722,5,Credit Card
TXN15167,2024/10/04,North,Product C,1073,42385,27580,14805,20,Credit Card
TXN42652,10-05-2024,East,Product B,1003,26958,4555,22403,20,
TXN59100,2024/07/12,,Product B,1018,2402,3700,-1298,0,UPI
TXN46065,2024/08/07,West,Product B,1082,44658,1099,43559,20,Credit Card
TXN84012,23-11-2024,West,Product C,1069,3491,12069,-8578,20,UPI
TXN18739,2024/11/17,East,Product A,1006,31055,12563,18492,10,Cash
TXN54071,20-11-2024,South,Product A,1002,2712,34648,-31936,5,Cash
TXN61975,2024/12/24,East,Product D,1089,41350,12746,28604,15,Debit Card
TXN60556,2024/04/11,,Product B,1090,1412,12423,-11011,20,
TXN28784,17-05-2024,South,Product B,1052,7328,3113,4215,10,UPI
TXN49687,2024/05/23,,Product C,1072,16635,31107,-14472,15,UPI
TXN23490,27-07-2024,East,Product B,1004,2982,19725,-16743,20,UPI
TXN62549,2024/04/22,East,Product A,1011,42227,15263,26964,5,Credit Card
TXN22124,2024/09/22,South,Product B,1090,23935,7522,16413,20,
TXN88507,06-07-2024,North,Product C,1082,7654,31290,-23662,0,Credit Card
TXN29413,21-08-2024,East,Product A,1046,32109,18580,13529,15,Cash
TXN28211,2024/05/01,,Product A,1059,24006,21204,2802,10,Credit Card
TXN70788,01-07-2024,North,Product D,1000,6234,2177,4057,10,Cash
TXN69668,2024/04/26,,Product D,1088,21140,6662,14478,0,Credit Card
TXN90012,2024/06/30,East,Product D,1063,39436,39473,-37,20,UPI
TXN13972,16-05-2024,West,Product A,1025,4426,14679,-10253,10,Cash
TXN31426,06-03-2024,South,Product D,1066,11418,8086,3332,5,Debit Card
TXN99772,2024/07/24,East,Product B,1050,46337,15381,30956,10,Cash
TXN29066,25-07-2024,,Product A,1011,32949,22140,11077,0,
TXN85989,26-11-2024,East,Product A,1075,32415,35640,-3225,0,
TXN75569,2024/09/03,East,Product C,1067,3578,39038,-35460,0,
TXN97262,21-12-2024,North,Product D,1052,15972,7532,8440,10,Credit Card
TXN18276,21-06-2024,East,Product D,1040,11826,6465,4310,0,Cash
TXN14858,14-12-2024,North,Product B,1075,6073,8441,-2368,10,
TXN37924,08-07-2024,West,Product D,1100,43672,6831,36841,10,
TXN74277,30-08-2024,East,Product C,1074,24013,29540,-5527,10,UPI
TXN56736,2024/08/15,West,Product C,1004,33856,15760,18096,20,Credit Card
TXN36275,19-10-2024,East,Product B,1051,18963,12316,6403,15,UPI
TXN97164,2024/07/29,West,Product A,1073,18513,38327,-19814,0,UPI
TXN82135,2024/04/04,East,Product D,1004,23503,24785,-1282,20,Credit Card
TXN67923,28-12-2024,South,Product C,1006,49515,1151,48364,0,
TXN28612,12-07-2024,South,Product D,1058,26400,5550,20850,0,UPI
TXN33357,06-02-2024,West,Product B,1066,29022,35366,-6344,10,Cash
TXN50879,21-06-2024,North,Product B,1064,36694,26304,10390,15,UPI
TXN75869,10-07-2024,,Product B,1078,22612,32029,-9417,5,UPI
TXN69278,2024/11/26,,Product B,1088,15269,26488,-11219,20,
TXN86150,12-06-2024,East,Product A,1046,5162,22748,-17586,0,Debit Card
TXN64175,2024/06/21,North,Product C,1065,10588,23090,-13686,5,Debit Card
TXN12756,2024/08/08,North,Product B,1004,37786,30329,7457,10,Credit Card
TXN43610,15-01-2024,East,Product D,1050,33093,5054,28039,0,Debit Card
TXN92168,2024/06/11,East,Product A,1047,40038,21879,18159,10,UPI
TXN17322,23-12-2024,,Product D,1031,10949,22712,-11763,15,
TXN69821,04-05-2024,West,Product D,1000,47548,5242,42306,5,Cash
TXN40921,2024/09/24,North,Product D,1092,25921,22411,3510,20,Credit Card
TXN57957,19-05-2024,South,Product D,1072,40372,10666,29706,20,Debit Card
TXN76643,2024/11/12,West,Product B,1007,31306,10430,20876,20,UPI
TXN55525,17-04-2024,East,Product B,1056,32464,3013,29451,15,
TXN49786,2024/07/21,South,Product C,1002,9976,39471,-29495,10,
TXN80864,2024/04/15,East,Product D,1032,44990,17792,27198,5,Debit Card
TXN61470,17-08-2024,West,Product A,1058,12530,30317,-17199,20,Debit Card
TXN67976,2024/10/30,,Product B,1032,39595,15235,24360,5,Credit Card
TXN60082,01-10-2024,North,Product C,1017,32890,11802,21088,20,Debit Card
TXN83088,07-09-2024,South,Product B,1012,4179,4572,-393,20,Credit Card
TXN42180,16-02-2024,North,Product C,1091,10600,23443,-12843,20,Cash
TXN42333,2024/03/10,North,Product A,1017,44407,37254,7153,5,Cash
TXN91243,10-08-2024,East,Product B,1040,33993,3799,30284,10,Debit Card
TXN23917,2024/03/06,,Product A,1002,24260,15409,8851,5,UPI
